"gene.GeneID","Ensembl.Gene.ID","blah","gene.Chr","gene.Start","gene.End","gene.Strand","gene.Length","sample.group","sample.lib.size","sample.norm.factors","counts","rpkm"
65010,"ENSG00000225697",12838,751,17201,17196,21,2890,1,19420249,1,645,11.49230327
65012,"ENSG00000135502",12839,181,19502,19502,102,2409,1,19420249,1,60,1.282506741
65018,"ENSG00000158828",12840,8,9382,9381,96,2660,1,19420249,1,529,10.24045472
65055,"ENSG00000068615",12841,558,23977,23974,8,3917,1,19420249,1,10,0.131459397
65056,"ENSG00000062194",12842,844,19116,19114,101,4644,1,19420249,1,2791,30.94659216
65057,"ENSG00000102977",12843,373,21086,21085,12,2066,1,19420249,1,515,12.83577566
65059,"ENSG00000173166",12844,567,9157,9153,17,10368,1,19420249,1,17,0.084430457
65061,"ENSG00000138395",12845,564,9056,9054,102,1534,1,19420249,1,0,0
65062,"ENSG00000155755",12846,564,9048,9045,14,5478,1,19420249,1,621,5.837337156
65065,"ENSG00000144426",12847,603,9130,9124,143,9058,1,19420249,1,144,0.818606864
65078,"ENSG00000040608",12848,697,9039,9038,2,1919,1,19420249,1,26,0.697659607
65080,"ENSG00000135900",12849,554,9999,9997,92,1748,1,19420249,1,579,17.05620242
65082,"ENSG00000139719",12850,180,2990,2986,13,2603,1,19420249,1,1959,38.75301299
65083,"ENSG00000165271",12851,1061,13299,13298,26,4853,1,19420249,1,2035,21.59232101
65084,"ENSG00000166575",12852,134,24008,24004,103,9080,1,19420249,1,645,3.657792559
65094,"ENSG00000081692",12853,6,10129,10126,6,2595,1,19420249,1,313,6.210866314
65095,"ENSG00000129347",12854,521,1107,1106,19,3005,1,19420249,1,2835,48.57958416
65108,"ENSG00000175130",12855,2,13110,13108,2,1546,1,19420249,1,995,33.14048021
65109,"ENSG00000125351",12856,1101,2569,2564,11,2404,1,19420249,1,3505,75.07559192
65110,"ENSG00000169062",12857,231,2169,2166,98,2359,1,19420249,1,1161,25.34250173
65117,"ENSG00000111011",12858,178,3023,3021,11,2452,1,19420249,1,6674,140.1557573
65121,"ENSG00000274107",12859,4,3591,3586,92,1606,1,19420249,1,2,0.064125337
65121,"ENSG00000116721",12859,4,3591,3586,92,1606,1,19420249,1,2,0.064125337
65122,"ENSG00000120952",12860,4,3682,3677,92,1642,1,19420249,1,0,0
65123,"ENSG00000262826",12861,30,6321,6319,118,4482,1,19420249,1,1569,18.0258726
65123,"ENSG00000143624",12861,30,6321,6319,118,4482,1,19420249,1,1569,18.0258726
65124,"ENSG00000198142",12862,551,1545,1544,89,4654,1,19420249,1,0,0
65125,"ENSG00000060237",12863,197,23945,23957,118,11946,1,19420249,1,3955,17.04783304
65217,"ENSG00000150275",12864,109,18863,18863,40,12458,1,19420249,1,0,0
65220,"ENSG00000008130",12865,12,7335,7345,12,3235,1,19420249,1,1861,29.62219893
65243,"ENSG00000187801",12866,5,15043,15041,93,2031,1,19420249,1,169,4.284715467
65244,"ENSG00000123352",12867,181,17524,17521,102,3796,1,19420249,1,1026,13.9176645
65249,"ENSG00000132003",12868,515,4743,4740,101,4339,1,19420249,1,81,0.961259345
65250,"ENSG00000197603",12869,875,14114,14112,52,11199,1,19420249,1,2,0.009195936
65251,"ENSG00000198093",12870,507,18145,18144,5,3227,1,19420249,1,465,7.419919499
65258,"ENSG00000154889",12871,474,2540,2538,11,2806,1,19420249,1,247,4.532674082
65260,"ENSG00000162377",12872,3,18331,18329,3,2114,1,19420249,1,1135,27.64624068
65263,"ENSG00000276657",12873,989,5353,5350,6,2678,1,19420249,1,197,3.787920534
65263,"ENSG00000104524",12873,989,5353,5350,6,2678,1,19420249,1,197,3.787920534
65264,"ENSG00000159202",12874,416,16727,16721,95,3126,1,19420249,1,1634,26.91586148
65265,"ENSG00000182307",12875,988,5539,5534,93,2617,1,19420249,1,1573,30.95068078
65266,"ENSG00000126562",12876,428,15048,15046,107,4178,1,19420249,1,557,6.864864438
65267,"ENSG00000196632",12877,1114,18538,18538,24,11343,1,19420249,1,0,0
65268,"ENSG00000165238",12878,1064,25165,25163,117,6834,1,19420249,1,59,0.444551667
65975,"ENSG00000130413",12879,133,23724,23720,14,2707,1,19420249,1,1,0.019022034
65977,"ENSG00000116095",12880,558,7993,7991,96,2470,1,19420249,1,263,5.482820163
65979,"ENSG00000204138",12881,15,12005,12004,103,6492,1,19420249,1,1800,14.27707365
65980,"ENSG00000028310",12882,848,23969,23977,17,2924,1,19420249,1,2042,35.9603223
65981,"ENSG00000110888",12883,185,12565,12560,18,4485,1,19420249,1,289,3.318032239
65982,"ENSG00000121413",12884,511,19634,19634,9,4707,1,19420249,1,9,0.098456301
65983,"ENSG00000155324",12885,848,3320,3317,105,3516,1,19420249,1,26,0.380776105
65985,"ENSG00000081760",12886,185,3298,3295,106,3321,1,19420249,1,337,5.225239862
65986,"ENSG00000205189",12887,989,23503,23501,94,6061,1,19420249,1,141,1.197898537
65987,"ENSG00000151364",12888,121,23016,23014,2,1671,1,19420249,1,7,0.21570827
65988,"ENSG00000169955",12889,363,12458,12456,2,2371,1,19420249,1,22,0.477789205
65988,"ENSG00000261459",12889,363,12458,12456,2,2371,1,19420249,1,22,0.477789205
65989,"ENSG00000171462",12890,886,15686,15684,7,1610,1,19420249,1,6,0.191898058
65990,"ENSG00000103254",12891,366,22920,22919,93,858,1,19420249,1,408,24.48601331
65991,"ENSG00000165775",12892,1095,6384,6382,93,2964,1,19420249,1,1049,18.22394915
65992,"ENSG00000198171",12893,625,12816,12816,9,1254,1,19420249,1,319,13.09900635
65993,"ENSG00000074071",12894,364,8124,8123,3,1003,1,19420249,1,4172,214.1847633
65996,"ENSG00000213753",12895,504,19717,19717,90,3341,1,19420249,1,673,10.37250839
65997,"ENSG00000128045",12896,789,18442,18437,92,1957,1,19420249,1,7,0.18418422
65998,"ENSG00000188070",12897,124,20339,20338,5,5582,1,19420249,1,127,1.171545324
65999,"ENSG00000127399",12898,937,5857,5854,91,1963,1,19420249,1,639,16.76199723
66000,"ENSG00000144868",12899,736,4113,4110,94,3791,1,19420249,1,149,2.023847059
66002,"ENSG00000186204",12900,515,6720,6716,101,1725,1,19420249,1,0,0
66004,"ENSG00000180155",12901,992,5281,5278,9,5863,1,19420249,1,4,0.035130579
66005,"ENSG00000177830",12902,135,24013,24028,16,3817,1,19420249,1,1510,20.37042047
66008,"ENSG00000115993",12903,566,9037,9035,16,6527,1,19420249,1,473,3.731579805
66035,"ENSG00000133460",12904,709,10795,10791,102,2579,1,19420249,1,22,0.439254829
66035,"ENSG00000275744",12904,709,10795,10791,102,2579,1,19420249,1,22,0.439254829
66036,"ENSG00000104643",12905,993,1695,1692,98,7406,1,19420249,1,211,1.46704675
66037,"ENSG00000152430",12906,562,8881,8876,12,3070,1,19420249,1,0,0
78986,"ENSG00000133878",12907,987,13296,13295,4,1649,1,19420249,1,0,0
78987,"ENSG00000163703",12908,741,25644,25644,99,2890,1,19420249,1,477,8.498959159
78988,"ENSG00000173141",12909,223,9657,9655,90,2658,1,19420249,1,428,8.291517056
78989,"ENSG00000118004",12910,558,13957,13955,96,1383,1,19420249,1,77,2.866907964
78989,"LRG_350",12910,558,13957,13955,96,1383,1,19420249,1,77,2.866907964
78990,"ENSG00000277276",12911,271,24974,24970,94,3873,1,19420249,1,12,0.159543441
78990,"ENSG00000089723",12911,271,24974,24970,94,3873,1,19420249,1,12,0.159543441
78991,"ENSG00000145882",12912,837,5709,5706,94,2551,1,19420249,1,290,5.853730786
78992,"ENSG00000130733",12913,512,1536,1536,10,1504,1,19420249,1,420,14.37959519
78994,"ENSG00000156858",12914,373,12496,12491,100,2118,1,19420249,1,489,11.88852867
78995,"ENSG00000125319",12915,419,15342,15339,98,2725,1,19420249,1,492,9.297020791
78996,"ENSG00000122783",12916,938,4368,4365,4,1862,1,19420249,1,1724,47.67632711
78997,"ENSG00000124194",12917,622,15524,15523,94,2244,1,19420249,1,3,0.068840435
78998,"ENSG00000254389",12918,984,5335,5332,1,2013,1,19420249,1,24,0.613921259
78999,"ENSG00000173621",12919,121,20891,20889,90,2528,1,19420249,1,423,8.616055817
79000,"ENSG00000127423",12920,3,11381,11380,3,2061,1,19420249,1,255,6.370996913
79001,"ENSG00000167397",12921,364,12638,12636,3,998,1,19420249,1,370,19.09045981
79002,"ENSG00000123144",12922,505,3575,3570,3,910,1,19420249,1,2188,123.8086908
79003,"ENSG00000167842",12923,412,18478,18475,91,2502,1,19420249,1,637,13.10983824
79004,"ENSG00000107874",12924,79,784,783,9,1196,1,19420249,1,510,21.95756628
79005,"ENSG00000163156",12925,7,6023,6019,95,858,1,19420249,1,547,32.82806196
79006,"ENSG00000103260",12926,365,22838,22835,92,1092,1,19420249,1,92,4.338208241
79007,"ENSG00000003249",12927,366,24447,24445,5,2294,1,19420249,1,117,2.626259608
79008,"ENSG00000132207",12928,367,12173,12172,94,1112,1,19420249,1,2,0.092612672
79008,"ENSG00000181625",12928,367,12173,12172,94,1112,1,19420249,1,2,0.092612672
79009,"ENSG00000107625",12929,85,21610,21608,103,2538,1,19420249,1,2237,45.38575583
79012,"ENSG00000164076",12930,741,17559,17557,11,3028,1,19420249,1,35,0.595192403
79015,"ENSG00000132832",12931,621,15655,15654,5,1157,1,19420249,1,0,0
79016,"ENSG00000130311",12932,507,7682,7681,93,4078,1,19420249,1,1176,14.84927692
79017,"ENSG00000006625",12933,938,12454,12450,4,1165,1,19420249,1,1320,58.34359849
79018,"ENSG00000141034",12934,415,8000,7998,94,4232,1,19420249,1,118,1.435759023
79019,"ENSG00000100162",12935,702,15368,15367,7,1011,1,19420249,1,272,13.85360991
79020,"ENSG00000136197",12936,936,15551,15551,2,1825,1,19420249,1,145,4.091196503
79022,"ENSG00000134291",12937,175,17095,17091,96,1588,1,19420249,1,737,23.89803516
79023,"ENSG00000075188",12938,176,540,539,9,1208,1,19420249,1,1942,82.78039556
79025,"ENSG00000125531",12939,618,20123,20121,90,1112,1,19420249,1,6,0.277838016
79026,"ENSG00000124942",12940,126,20127,20125,7,19263,1,19420249,1,9000,24.05823656
79027,"ENSG00000197343",12941,942,25548,25546,96,6092,1,19420249,1,878,7.421297254
79029,"ENSG00000171763",12942,319,16331,16329,96,2610,1,19420249,1,482,9.509369808
79031,"ENSG00000115539",12943,556,232,231,94,1075,1,19420249,1,1040,49.8161409
79033,"ENSG00000117419",12944,9,16074,16072,9,1743,1,19420249,1,3557,105.0828116
79034,"ENSG00000146576",12945,940,20823,20818,94,1913,1,19420249,1,415,11.17064712
79035,"ENSG00000139579",12946,174,19145,19142,95,1401,1,19420249,1,838,30.80002644
79036,"ENSG00000105700",12947,508,8389,8388,94,1627,1,19420249,1,3031,95.9276023
79037,"ENSG00000213413",12948,940,25657,25655,94,1569,1,19420249,1,36,1.181475617
79038,"ENSG00000100711",12949,272,782,782,95,1383,1,19420249,1,285,10.61128272
79039,"ENSG00000123064",12950,187,1978,1976,20,4381,1,19420249,1,3541,41.61959786
79041,"ENSG00000072954",12951,508,7299,7298,94,1639,1,19420249,1,10,0.314171114
79042,"ENSG00000170892",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000278712",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000274129",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000274796",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000274078",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000274672",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000273896",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000278622",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000275165",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79042,"ENSG00000278605",12952,507,18667,18663,93,2405,1,19420249,1,487,10.42699311
79047,"ENSG00000153885",12953,509,13476,13474,95,4932,1,19420249,1,662,6.911624374
79048,"ENSG00000187742",12954,1052,24670,24668,105,3467,1,19420249,1,554,8.228129704
79050,"ENSG00000184967",12955,182,4108,4104,103,1632,1,19420249,1,803,25.33614856
79053,"ENSG00000159063",12956,133,23034,23032,14,1743,1,19420249,1,467,13.79636576
79054,"ENSG00000144481",12957,576,10525,10523,114,5621,1,19420249,1,0,0
79056,"ENSG00000135378",12958,125,13127,13127,94,1985,1,19420249,1,1,0.025940879
79057,"ENSG00000130032",12959,1095,5975,5972,93,1662,1,19420249,1,0,0
79058,"ENSG00000169696",12960,425,23339,23336,104,1843,1,19420249,1,242,6.761378321
79064,"ENSG00000168569",12961,121,20200,20199,2,937,1,19420249,1,262,14.39815705
79065,"ENSG00000198925",12962,566,9791,9788,16,3773,1,19420249,1,707,9.648900203
79066,"ENSG00000127804",12963,419,10381,10403,10,5758,1,19420249,1,890,7.959092501
79068,"ENSG00000140718",12964,370,18443,18439,97,4292,1,19420249,1,293,3.515224877
79070,"ENSG00000134901",12965,231,691,689,10,2107,1,19420249,1,333,8.138135263
79071,"ENSG00000170522",12966,789,1636,1632,4,3392,1,19420249,1,2066,31.36315032
79072,"ENSG00000124279",12967,838,23153,23151,7,2437,1,19420249,1,322,6.803706154
79073,"ENSG00000110108",12968,123,19880,19879,92,2388,1,19420249,1,600,12.93785066
79074,"ENSG00000135974",12969,554,997,995,92,887,1,19420249,1,436,25.31092841
79075,"ENSG00000136982",12970,992,2801,2798,9,2269,1,19420249,1,1039,23.57904752
79077,"ENSG00000179958",12971,364,12423,12421,3,1120,1,19420249,1,965,44.36643129
79078,"ENSG00000164008",12972,5,15637,15635,93,1020,1,19420249,1,140,7.067618029
79080,"ENSG00000110104",12973,123,19869,19868,92,2015,1,19420249,1,1838,46.96947032
79081,"ENSG00000162194",12974,126,20168,20167,7,1320,1,19420249,1,4074,158.925029
79083,"ENSG00000115648",12975,566,10649,10645,104,3756,1,19420249,1,0,0
79083,"LRG_83",12975,566,10649,10645,104,3756,1,19420249,1,0,0
79084,"ENSG00000116455",12976,10,1783,1782,10,2408,1,19420249,1,1903,40.69373117
79085,"ENSG00000125648",12977,512,20475,20475,10,3460,1,19420249,1,1890,28.12748562
79086,"ENSG00000214046",12978,507,7286,7285,5,1373,1,19420249,1,561,21.03960248
79087,"ENSG00000182858",12979,705,17675,17673,10,2375,1,19420249,1,576,12.48832164
79088,"ENSG00000130818",12980,510,25230,25230,8,2318,1,19420249,1,142,3.154424366
79089,"ENSG00000168591",12981,413,15353,15352,92,2547,1,19420249,1,388,7.844187871
79090,"ENSG00000007255",12982,508,16324,16321,6,795,1,19420249,1,52,3.368072419
79091,"ENSG00000067365",12983,372,24048,24045,99,1570,1,19420249,1,181,5.936413287
79092,"ENSG00000141527",12984,431,23089,23087,110,4373,1,19420249,1,12,0.141301566
79094,"ENSG00000128965",12985,314,15127,15124,91,1560,1,19420249,1,42,1.38634046
79095,"ENSG00000171159",12986,1037,3883,3878,90,713,1,19420249,1,251,18.12714454
79096,"ENSG00000149179",12987,128,16718,16712,97,2273,1,19420249,1,157,3.556685159
79097,"ENSG00000150244",12988,125,18742,18739,94,1445,1,19420249,1,0,0
79098,"ENSG00000182795",12989,4,9284,9281,4,5502,1,19420249,1,127,1.188579788
79100,"ENSG00000225826",12990,3,7364,7362,91,955,1,19420249,1,0,0
79101,"ENSG00000166012",12991,125,24852,24846,6,1312,1,19420249,1,1170,45.91950869
79102,"ENSG00000173456",12992,120,2600,2596,89,2786,1,19420249,1,849,15.69176459
79104,"ENSG00000258399",12993,269,271,268,92,498,1,19420249,1,1,0.103398887
79109,"ENSG00000119487",12994,1048,3552,3548,13,3693,1,19420249,1,2069,28.8487094
79132,"ENSG00000108771",12995,423,14897,14894,14,2617,1,19420249,1,41,0.806724674
79133,"ENSG00000101247",12996,628,4617,4614,100,2410,1,19420249,1,251,5.362926994
79134,"ENSG00000226479",12997,551,2823,2820,1,2131,1,19420249,1,262,6.330864926
79135,"ENSG00000184831",12998,1099,10657,10654,9,1129,1,19420249,1,153,6.97818847
79137,"ENSG00000144567",13000,559,9783,9779,97,4614,1,19420249,1,521,5.814405804
79139,"ENSG00000136986",13001,991,3134,3132,8,3161,1,19420249,1,1150,18.73348386
79140,"ENSG00000160050",13002,6,13069,13069,94,877,1,19420249,1,551,32.35170781
79142,"ENSG00000040633",13003,414,21756,21756,5,2037,1,19420249,1,1128,28.51433691
79143,"ENSG00000277025",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000274194",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000273592",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000275118",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000278519",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000277733",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000125505",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000276935",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000278322",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79143,"ENSG00000277923",13004,510,18661,18656,8,3041,1,19420249,1,1012,17.13599388
79144,"ENSG00000125534",13005,620,20118,20117,92,777,1,19420249,1,500,33.1355506
79145,"ENSG00000170791",13006,988,19278,19277,93,1732,1,19420249,1,1179,35.05186444
79147,"ENSG00000181027",13007,506,16811,16806,92,3474,1,19420249,1,196,2.905169414
79148,"ENSG00000278843",13008,417,13434,13431,8,2847,1,19420249,1,0,0
79148,"ENSG00000271447",13008,417,13434,13431,8,2847,1,19420249,1,0,0
79149,"ENSG00000131848",13009,507,19183,19182,5,1922,1,19420249,1,100,2.679117879
79152,"ENSG00000103089",13010,368,22466,22464,7,2430,1,19420249,1,0,0
79153,"ENSG00000102886",13011,371,12336,12332,10,1098,1,19420249,1,20,0.937935258
79154,"ENSG00000275397",13012,416,13612,13607,95,1598,1,19420249,1,556,17.91608947
79154,"ENSG00000278535",13012,416,13612,13607,95,1598,1,19420249,1,556,17.91608947
79155,"ENSG00000168884",13013,791,11717,11718,6,2039,1,19420249,1,1162,29.34499962
79156,"ENSG00000166289",13014,504,12346,12343,90,1740,1,19420249,1,210,6.214629646
79157,"ENSG00000092931",13015,423,22460,22459,102,2526,1,19420249,1,419,8.541337499
79158,"ENSG00000111670",13016,188,478,476,21,5630,1,19420249,1,714,6.530328417
79159,"ENSG00000273899",13017,701,14346,14345,94,2840,1,19420249,1,285,5.167395777
79160,"ENSG00000268941",13018,617,19302,19302,89,968,1,19420249,1,3,0.159584646
79161,"ENSG00000135185",13019,938,24019,24016,4,1043,1,19420249,1,35,1.727941129
79165,"ENSG00000276959",13020,506,18655,18650,4,890,1,19420249,1,228,13.19137439
79165,"ENSG00000277808",13020,506,18655,18650,4,890,1,19420249,1,228,13.19137439
79165,"ENSG00000105617",13020,506,18655,18650,4,890,1,19420249,1,228,13.19137439
79165,"ENSG00000278516",13020,506,18655,18650,4,890,1,19420249,1,228,13.19137439
79166,"ENSG00000273755",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000170858",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000274788",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000275442",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000278288",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000273883",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000277267",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000273922",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000273666",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000273528",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000274826",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000273864",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000276243",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000275289",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000278795",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000275462",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000274842",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000276976",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000274120",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000274861",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000277963",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79166,"ENSG00000276247",13021,503,18783,18783,89,5287,1,19420249,1,0,0
79168,"ENSG00000277177",13022,510,18675,18671,8,3930,1,19420249,1,4,0.052409817
79168,"ENSG00000274148",13022,510,18675,18671,8,3930,1,19420249,1,4,0.052409817
79168,"ENSG00000275584",13022,510,18675,18671,8,3930,1,19420249,1,4,0.052409817
79168,"ENSG00000244482",13022,510,18675,18671,8,3930,1,19420249,1,4,0.052409817
79168,"ENSG00000275539",13022,510,18675,18671,8,3930,1,19420249,1,4,0.052409817
79169,"ENSG00000143793",13023,8,10147,10143,8,1290,1,19420249,1,740,29.53841688
79170,"ENSG00000167183",13024,411,16438,16435,2,1385,1,19420249,1,0,0
79171,"ENSG00000126254",13025,512,13885,13882,98,1650,1,19420249,1,3374,105.2946584
79172,"ENSG00000138092",13026,558,11099,11096,96,1625,1,19420249,1,787,24.93828438
79173,"ENSG00000132016",13027,510,4862,4860,8,2420,1,19420249,1,67,1.425622834
79174,"ENSG00000184164",13028,706,17680,17678,99,1575,1,19420249,1,851,27.82237552
79175,"ENSG00000088876",13029,622,10941,10947,6,3632,1,19420249,1,263,3.728680012
79176,"ENSG00000107872",13030,74,780,780,92,2362,1,19420249,1,36,0.784815937
79177,"ENSG00000124444",13031,505,15898,15897,91,2057,1,19420249,1,306,7.660062988
79178,"ENSG00000259431",13032,267,10719,10717,90,2200,1,19420249,1,145,3.393833463
79178,"ENSG00000157306",13032,267,10719,10717,90,2200,1,19420249,1,145,3.393833463
79180,"ENSG00000142634",13033,4,6691,6689,92,2419,1,19420249,1,1791,38.12456732
79183,"ENSG00000124120",13034,622,15604,15603,94,6215,1,19420249,1,150,1.242783081
